event,start_frame,end_frame
Enter,166,182
Walk,168,187
Put_something_on_table,189,208
Walk,276,297
Leave,292,309
Enter,440,464
Walk,448,465
Put_something_on_table,479,496
Walk,511,531
Leave,524,543
Enter,711,735
Walk,719,737
Breakfast,720,17580
Put_something_on_table,745,769
Breakfast.Cut_bread,774,1054
Sit_down,1141,1197
Take_something_off_table,1239,1255
Put_something_on_table,1297,1312
Put_something_on_table,1347,1364
Breakfast.Spread_jam_or_butter,1370,1524
Breakfast.Take_ham,1561,1743
Put_something_on_table,1660,1678
Take_something_off_table,1819,1837
Breakfast.Cut_bread,1967,2174
Breakfast.Eat_at_table,2197,2242
Get_up,2316,2367
Walk,2360,2382
Walk,2503,2523
Put_something_on_table,2513,2528
Sit_down,2546,2586
Breakfast.Eat_at_table,2676,3065
Breakfast.Eat_at_table,3301,3393
Breakfast.Eat_at_table,3599,3691
Breakfast.Eat_at_table,3975,4428
Breakfast.Eat_at_table,4848,4935
Breakfast.Eat_at_table,5193,5227
Breakfast.Eat_at_table,5536,5548
Breakfast.Cut_bread,5562,5763
Breakfast.Spread_jam_or_butter,5801,5974
Put_something_on_table,6004,6018
Take_something_off_table,6242,6259
Put_something_on_table,6308,6324
Breakfast.Take_ham,6330,6445
Take_something_off_table,6453,6470
Breakfast.Cut_bread,6589,6849
Breakfast.Eat_at_table,6868,7309
Breakfast.Eat_at_table,7635,7689
Breakfast.Eat_at_table,7920,7977
Breakfast.Cut_bread,8125,8211
Breakfast.Eat_at_table,8220,8252
Breakfast.Eat_at_table,8332,8495
Breakfast.Eat_at_table,8900,8972
Breakfast.Eat_at_table,9266,9332
Breakfast.Cut_bread,9463,9643
Breakfast.Spread_jam_or_butter,9793,9968
Put_something_on_table,10056,10076
Breakfast.Spread_jam_or_butter,10125,10260
Take_something_off_table,10274,10296
Breakfast.Spread_jam_or_butter,10366,10499
Breakfast.Cut_bread,10499,10552
Breakfast.Eat_at_table,10698,10734
Breakfast.Eat_at_table,11019,11073
Breakfast.Eat_at_table,11333,11404
Breakfast.Eat_at_table,11617,11652
Breakfast.Cut_bread,11869,11921
Breakfast.Eat_at_table,11942,11989
Breakfast.Eat_at_table,12338,12362
Breakfast.Cut_bread,12858,13053
Breakfast.Eat_at_table,13193,13207
Breakfast.Spread_jam_or_butter,13211,13454
Put_something_on_table,13527,13545
Breakfast.Spread_jam_or_butter,13588,13853
Take_something_off_table,13865,13877
Breakfast.Cut_bread,13985,14165
Breakfast.Eat_at_table,14175,14233
Breakfast.Eat_at_table,14576,14653
Breakfast.Eat_at_table,14821,14851
Breakfast.Spread_jam_or_butter,14972,15005
Breakfast.Cut_bread,15019,15085
Breakfast.Spread_jam_or_butter,15106,15138
Breakfast.Eat_at_table,15165,15195
Breakfast.Eat_at_table,15479,15533
Breakfast.Eat_at_table,15717,15755
Take_something_off_table,15941,15966
Breakfast.Eat_at_table,16289,16306
Breakfast.Eat_at_table,16670,16701
Take_something_off_table,16925,16951
Drink.From_cup,16959,17028
Drink.From_cup,17196,17257
Drink.From_cup,17382,17446
Put_something_on_table,17460,17490
Breakfast.Eat_at_table,17521,17541
Breakfast.Eat_at_table,17552,17581
Get_up,17928,17986
Walk,17978,18004
Leave,17997,18025
Enter,18618,18647
Walk,18631,18655
Put_something_on_table,18651,18665
Sit_down,18661,18710
Put_something_on_table,18680,18697
Use_glasses,18762,18779
Put_something_on_table,18795,18809
Take_something_off_table,18823,18842
Use_glasses,18845,18864
Take_something_off_table,18991,19011
Use_tablet,19022,34165
